id,description,url
SDL_GetRGB,"Get RGB values from a pixel in the specified format.
",https://wiki.libsdl.org/SDL3/SDL_GetRGB
SDL_GetRGBA,"Get RGBA values from a pixel in the specified format.
",https://wiki.libsdl.org/SDL3/SDL_GetRGBA
SDL_GetRealGamepadType,"Get the type of an opened gamepad, ignoring any mapping override.
",https://wiki.libsdl.org/SDL3/SDL_GetRealGamepadType
SDL_GetRealGamepadTypeForID,"Get the type of a gamepad, ignoring any mapping override.
",https://wiki.libsdl.org/SDL3/SDL_GetRealGamepadTypeForID
SDL_GetRectAndLineIntersection,"Calculate the intersection of a rectangle and line segment.
",https://wiki.libsdl.org/SDL3/SDL_GetRectAndLineIntersection
SDL_GetRectAndLineIntersectionFloat,"Calculate the intersection of a rectangle and line segment with float precision.
",https://wiki.libsdl.org/SDL3/SDL_GetRectAndLineIntersectionFloat
SDL_GetRectEnclosingPoints,"Calculate a minimal rectangle enclosing a set of points.
",https://wiki.libsdl.org/SDL3/SDL_GetRectEnclosingPoints
SDL_GetRectEnclosingPointsFloat,"Calculate a minimal rectangle enclosing a set of points with float precision.
",https://wiki.libsdl.org/SDL3/SDL_GetRectEnclosingPointsFloat
SDL_GetRectIntersection,"Calculate the intersection of two rectangles.
",https://wiki.libsdl.org/SDL3/SDL_GetRectIntersection
SDL_GetRectIntersectionFloat,"Calculate the intersection of two rectangles with float precision.
",https://wiki.libsdl.org/SDL3/SDL_GetRectIntersectionFloat
SDL_GetRectUnion,"Calculate the union of two rectangles.
",https://wiki.libsdl.org/SDL3/SDL_GetRectUnion
SDL_GetRectUnionFloat,"Calculate the union of two rectangles with float precision.
",https://wiki.libsdl.org/SDL3/SDL_GetRectUnionFloat
SDL_GetRelativeMouseState,"Query SDL's cache for the synchronous mouse button state and accumulated mouse delta since last call.
",https://wiki.libsdl.org/SDL3/SDL_GetRelativeMouseState
SDL_GetRenderClipRect,"Get the clip rectangle for the current target.
",https://wiki.libsdl.org/SDL3/SDL_GetRenderClipRect
SDL_GetRenderColorScale,"Get the color scale used for render operations.
",https://wiki.libsdl.org/SDL3/SDL_GetRenderColorScale
SDL_GetRenderDrawBlendMode,"Get the blend mode used for drawing operations.
",https://wiki.libsdl.org/SDL3/SDL_GetRenderDrawBlendMode
SDL_GetRenderDrawColor,"Get the color used for drawing operations (Rect, Line and Clear).
",https://wiki.libsdl.org/SDL3/SDL_GetRenderDrawColor
SDL_GetRenderDrawColorFloat,"Get the color used for drawing operations (Rect, Line and Clear).
",https://wiki.libsdl.org/SDL3/SDL_GetRenderDrawColorFloat
SDL_GetRenderDriver,"Use this function to get the name of a built in 2D rendering driver.
",https://wiki.libsdl.org/SDL3/SDL_GetRenderDriver
SDL_GetRenderLogicalPresentation,"Get device independent resolution and presentation mode for rendering.
",https://wiki.libsdl.org/SDL3/SDL_GetRenderLogicalPresentation
SDL_GetRenderLogicalPresentationRect,"Get the final presentation rectangle for rendering.
",https://wiki.libsdl.org/SDL3/SDL_GetRenderLogicalPresentationRect
SDL_GetRenderMetalCommandEncoder,"Get the Metal command encoder for the current frame.
",https://wiki.libsdl.org/SDL3/SDL_GetRenderMetalCommandEncoder
SDL_GetRenderMetalLayer,"Get the CAMetalLayer associated with the given Metal renderer.
",https://wiki.libsdl.org/SDL3/SDL_GetRenderMetalLayer
SDL_GetRenderOutputSize,"Get the output size in pixels of a rendering context.
",https://wiki.libsdl.org/SDL3/SDL_GetRenderOutputSize
SDL_GetRenderSafeArea,"Get the safe area for rendering within the current viewport.
",https://wiki.libsdl.org/SDL3/SDL_GetRenderSafeArea
SDL_GetRenderScale,"Get the drawing scale for the current target.
",https://wiki.libsdl.org/SDL3/SDL_GetRenderScale
SDL_GetRenderTarget,"Get the current render target.
",https://wiki.libsdl.org/SDL3/SDL_GetRenderTarget
SDL_GetRenderTextureAddressMode,"Get the texture addressing mode used in [SDL_RenderGeometry](SDL_RenderGeometry)().
",https://wiki.libsdl.org/SDL3/SDL_GetRenderTextureAddressMode
SDL_GetRenderVSync,"Get VSync of the given renderer.
",https://wiki.libsdl.org/SDL3/SDL_GetRenderVSync
SDL_GetRenderViewport,"Get the drawing area for the current target.
",https://wiki.libsdl.org/SDL3/SDL_GetRenderViewport
SDL_GetRenderWindow,"Get the window associated with a renderer.
",https://wiki.libsdl.org/SDL3/SDL_GetRenderWindow
SDL_GetRenderer,"Get the renderer associated with a window.
",https://wiki.libsdl.org/SDL3/SDL_GetRenderer
SDL_GetRendererFromTexture,"Get the renderer that created an [SDL_Texture](SDL_Texture).
",https://wiki.libsdl.org/SDL3/SDL_GetRendererFromTexture
SDL_GetRendererName,"Get the name of a renderer.
",https://wiki.libsdl.org/SDL3/SDL_GetRendererName
SDL_GetRendererProperties,"Get the properties associated with a renderer.
",https://wiki.libsdl.org/SDL3/SDL_GetRendererProperties
SDL_GetRevision,"Get the code revision of the SDL library that is linked against your program.
",https://wiki.libsdl.org/SDL3/SDL_GetRevision
SDL_GetSIMDAlignment,"Report the alignment this system needs for SIMD allocations.
",https://wiki.libsdl.org/SDL3/SDL_GetSIMDAlignment
SDL_GetSandbox,"Get the application sandbox environment, if any.
",https://wiki.libsdl.org/SDL3/SDL_GetSandbox
SDL_GetScancodeFromKey,"Get the scancode corresponding to the given key code according to the current keyboard layout.
",https://wiki.libsdl.org/SDL3/SDL_GetScancodeFromKey
SDL_GetScancodeFromName,"Get a scancode from a human-readable name.
",https://wiki.libsdl.org/SDL3/SDL_GetScancodeFromName
SDL_GetScancodeName,"Get a human-readable name for a scancode.
",https://wiki.libsdl.org/SDL3/SDL_GetScancodeName
SDL_GetSemaphoreValue,"Get the current value of a semaphore.
",https://wiki.libsdl.org/SDL3/SDL_GetSemaphoreValue
SDL_GetSensorData,"Get the current state of an opened sensor.
",https://wiki.libsdl.org/SDL3/SDL_GetSensorData
SDL_GetSensorFromID,"Return the [SDL_Sensor](SDL_Sensor) associated with an instance ID.
",https://wiki.libsdl.org/SDL3/SDL_GetSensorFromID
SDL_GetSensorID,"Get the instance ID of a sensor.
",https://wiki.libsdl.org/SDL3/SDL_GetSensorID
SDL_GetSensorName,"Get the implementation dependent name of a sensor.
",https://wiki.libsdl.org/SDL3/SDL_GetSensorName
SDL_GetSensorNameForID,"Get the implementation dependent name of a sensor.
",https://wiki.libsdl.org/SDL3/SDL_GetSensorNameForID
SDL_GetSensorNonPortableType,"Get the platform dependent type of a sensor.
",https://wiki.libsdl.org/SDL3/SDL_GetSensorNonPortableType
SDL_GetSensorNonPortableTypeForID,"Get the platform dependent type of a sensor.
",https://wiki.libsdl.org/SDL3/SDL_GetSensorNonPortableTypeForID
SDL_GetSensorProperties,"Get the properties associated with a sensor.
",https://wiki.libsdl.org/SDL3/SDL_GetSensorProperties
SDL_GetSensorType,"Get the type of a sensor.
",https://wiki.libsdl.org/SDL3/SDL_GetSensorType
SDL_GetSensorTypeForID,"Get the type of a sensor.
",https://wiki.libsdl.org/SDL3/SDL_GetSensorTypeForID
SDL_GetSensors,"Get a list of currently connected sensors.
",https://wiki.libsdl.org/SDL3/SDL_GetSensors
SDL_GetSilenceValueForFormat,"Get the appropriate memset value for silencing an audio format.
",https://wiki.libsdl.org/SDL3/SDL_GetSilenceValueForFormat
SDL_GetStorageFileSize,"Query the size of a file within a storage container.
",https://wiki.libsdl.org/SDL3/SDL_GetStorageFileSize
SDL_GetStoragePathInfo,"Get information about a filesystem path in a storage container.
",https://wiki.libsdl.org/SDL3/SDL_GetStoragePathInfo
SDL_GetStorageSpaceRemaining,"Queries the remaining space in a storage container.
",https://wiki.libsdl.org/SDL3/SDL_GetStorageSpaceRemaining
SDL_GetStringProperty,"Get a string property from a group of properties.
",https://wiki.libsdl.org/SDL3/SDL_GetStringProperty
SDL_GetSurfaceAlphaMod,"Get the additional alpha value used in blit operations.
",https://wiki.libsdl.org/SDL3/SDL_GetSurfaceAlphaMod
SDL_GetSurfaceBlendMode,"Get the blend mode used for blit operations.
",https://wiki.libsdl.org/SDL3/SDL_GetSurfaceBlendMode
SDL_GetSurfaceClipRect,"Get the clipping rectangle for a surface.
",https://wiki.libsdl.org/SDL3/SDL_GetSurfaceClipRect
SDL_GetSurfaceColorKey,"Get the color key (transparent pixel) for a surface.
",https://wiki.libsdl.org/SDL3/SDL_GetSurfaceColorKey
SDL_GetSurfaceColorMod,"Get the additional color value multiplied into blit operations.
",https://wiki.libsdl.org/SDL3/SDL_GetSurfaceColorMod
SDL_GetSurfaceColorspace,"Get the colorspace used by a surface.
",https://wiki.libsdl.org/SDL3/SDL_GetSurfaceColorspace
SDL_GetSurfaceImages,"Get an array including all versions of a surface.
",https://wiki.libsdl.org/SDL3/SDL_GetSurfaceImages
SDL_GetSurfacePalette,"Get the palette used by a surface.
",https://wiki.libsdl.org/SDL3/SDL_GetSurfacePalette
SDL_GetSurfaceProperties,"Get the properties associated with a surface.
",https://wiki.libsdl.org/SDL3/SDL_GetSurfaceProperties
SDL_GetSystemRAM,"Get the amount of RAM configured in the system.
",https://wiki.libsdl.org/SDL3/SDL_GetSystemRAM
SDL_GetSystemTheme,"Get the current system theme.
",https://wiki.libsdl.org/SDL3/SDL_GetSystemTheme
SDL_GetTLS,"Get the current thread's value associated with a thread local storage ID.
",https://wiki.libsdl.org/SDL3/SDL_GetTLS
SDL_GetTextInputArea,"Get the area used to type Unicode text input.
",https://wiki.libsdl.org/SDL3/SDL_GetTextInputArea
SDL_GetTextureAlphaMod,"Get the additional alpha value multiplied into render copy operations.
",https://wiki.libsdl.org/SDL3/SDL_GetTextureAlphaMod
SDL_GetTextureAlphaModFloat,"Get the additional alpha value multiplied into render copy operations.
",https://wiki.libsdl.org/SDL3/SDL_GetTextureAlphaModFloat
SDL_GetTextureBlendMode,"Get the blend mode used for texture copy operations.
",https://wiki.libsdl.org/SDL3/SDL_GetTextureBlendMode
SDL_GetTextureColorMod,"Get the additional color value multiplied into render copy operations.
",https://wiki.libsdl.org/SDL3/SDL_GetTextureColorMod
SDL_GetTextureColorModFloat,"Get the additional color value multiplied into render copy operations.
",https://wiki.libsdl.org/SDL3/SDL_GetTextureColorModFloat
SDL_GetTextureProperties,"Get the properties associated with a texture.
",https://wiki.libsdl.org/SDL3/SDL_GetTextureProperties
SDL_GetTextureScaleMode,"Get the scale mode used for texture scale operations.
",https://wiki.libsdl.org/SDL3/SDL_GetTextureScaleMode
SDL_GetTextureSize,"Get the size of a texture, as floating point values.
",https://wiki.libsdl.org/SDL3/SDL_GetTextureSize
SDL_GetThreadID,"Get the thread identifier for the specified thread.
",https://wiki.libsdl.org/SDL3/SDL_GetThreadID
SDL_GetThreadName,"Get the thread name as it was specified in [SDL_CreateThread](SDL_CreateThread)().
",https://wiki.libsdl.org/SDL3/SDL_GetThreadName
SDL_GetThreadState,"Get the current state of a thread.
",https://wiki.libsdl.org/SDL3/SDL_GetThreadState
SDL_GetTicks,"Get the number of milliseconds that have elapsed since the SDL library initialization.
",https://wiki.libsdl.org/SDL3/SDL_GetTicks
SDL_GetTicksNS,"Get the number of nanoseconds since SDL library initialization.
",https://wiki.libsdl.org/SDL3/SDL_GetTicksNS
SDL_GetTouchDeviceName,"Get the touch device name as reported from the driver.
",https://wiki.libsdl.org/SDL3/SDL_GetTouchDeviceName
SDL_GetTouchDeviceType,"Get the type of the given touch device.
",https://wiki.libsdl.org/SDL3/SDL_GetTouchDeviceType
SDL_GetTouchDevices,"Get a list of registered touch devices.
",https://wiki.libsdl.org/SDL3/SDL_GetTouchDevices
SDL_GetTouchFingers,"Get a list of active fingers for a given touch device.
",https://wiki.libsdl.org/SDL3/SDL_GetTouchFingers
SDL_GetTrayEntries,"Returns a list of entries in the menu, in order.
",https://wiki.libsdl.org/SDL3/SDL_GetTrayEntries
SDL_GetTrayEntryChecked,"Gets whether or not an entry is checked.
",https://wiki.libsdl.org/SDL3/SDL_GetTrayEntryChecked
SDL_GetTrayEntryEnabled,"Gets whether or not an entry is enabled.
",https://wiki.libsdl.org/SDL3/SDL_GetTrayEntryEnabled
SDL_GetTrayEntryLabel,"Gets the label of an entry.
",https://wiki.libsdl.org/SDL3/SDL_GetTrayEntryLabel
SDL_GetTrayEntryParent,"Gets the menu containing a certain tray entry.
",https://wiki.libsdl.org/SDL3/SDL_GetTrayEntryParent
SDL_GetTrayMenu,"Gets a previously created tray menu.
",https://wiki.libsdl.org/SDL3/SDL_GetTrayMenu
SDL_GetTrayMenuParentEntry,"Gets the entry for which the menu is a submenu, if the current menu is a submenu.
",https://wiki.libsdl.org/SDL3/SDL_GetTrayMenuParentEntry
SDL_GetTrayMenuParentTray,"Gets the tray for which this menu is the first-level menu, if the current menu isn't a submenu.
",https://wiki.libsdl.org/SDL3/SDL_GetTrayMenuParentTray
SDL_GetTraySubmenu,"Gets a previously created tray entry submenu.
",https://wiki.libsdl.org/SDL3/SDL_GetTraySubmenu
SDL_GetUserFolder,"Finds the most suitable user folder for a specific purpose.
",https://wiki.libsdl.org/SDL3/SDL_GetUserFolder
SDL_GetVersion,"Get the version of SDL that is linked against your program.
",https://wiki.libsdl.org/SDL3/SDL_GetVersion
SDL_GetVideoDriver,"Get the name of a built in video driver.
",https://wiki.libsdl.org/SDL3/SDL_GetVideoDriver
SDL_GetWindowAspectRatio,"Get the aspect ratio of a window's client area.
",https://wiki.libsdl.org/SDL3/SDL_GetWindowAspectRatio
SDL_GetWindowBordersSize,"Get the size of a window's borders (decorations) around the client area.
",https://wiki.libsdl.org/SDL3/SDL_GetWindowBordersSize
SDL_GetWindowDisplayScale,"Get the content display scale relative to a window's pixel size.
",https://wiki.libsdl.org/SDL3/SDL_GetWindowDisplayScale
SDL_GetWindowFlags,"Get the window flags.
",https://wiki.libsdl.org/SDL3/SDL_GetWindowFlags
SDL_GetWindowFromEvent,"Get window associated with an event.
",https://wiki.libsdl.org/SDL3/SDL_GetWindowFromEvent
SDL_GetWindowFromID,"Get a window from a stored ID.
",https://wiki.libsdl.org/SDL3/SDL_GetWindowFromID
SDL_GetWindowFullscreenMode,"Query the display mode to use when a window is visible at fullscreen.
",https://wiki.libsdl.org/SDL3/SDL_GetWindowFullscreenMode
SDL_GetWindowICCProfile,"Get the raw ICC profile data for the screen the window is currently on.
",https://wiki.libsdl.org/SDL3/SDL_GetWindowICCProfile
SDL_GetWindowID,"Get the numeric ID of a window.
",https://wiki.libsdl.org/SDL3/SDL_GetWindowID
SDL_GetWindowKeyboardGrab,"Get a window's keyboard grab mode.
",https://wiki.libsdl.org/SDL3/SDL_GetWindowKeyboardGrab
SDL_GetWindowMaximumSize,"Get the maximum size of a window's client area.
",https://wiki.libsdl.org/SDL3/SDL_GetWindowMaximumSize
SDL_GetWindowMinimumSize,"Get the minimum size of a window's client area.
",https://wiki.libsdl.org/SDL3/SDL_GetWindowMinimumSize
SDL_GetWindowMouseGrab,"Get a window's mouse grab mode.
",https://wiki.libsdl.org/SDL3/SDL_GetWindowMouseGrab
SDL_GetWindowMouseRect,"Get the mouse confinement rectangle of a window.
",https://wiki.libsdl.org/SDL3/SDL_GetWindowMouseRect
SDL_GetWindowOpacity,"Get the opacity of a window.
",https://wiki.libsdl.org/SDL3/SDL_GetWindowOpacity
SDL_GetWindowParent,"Get parent of a window.
",https://wiki.libsdl.org/SDL3/SDL_GetWindowParent
SDL_GetWindowPixelDensity,"Get the pixel density of a window.
",https://wiki.libsdl.org/SDL3/SDL_GetWindowPixelDensity
SDL_GetWindowPixelFormat,"Get the pixel format associated with the window.
",https://wiki.libsdl.org/SDL3/SDL_GetWindowPixelFormat
SDL_GetWindowPosition,"Get the position of a window.
",https://wiki.libsdl.org/SDL3/SDL_GetWindowPosition
SDL_GetWindowProgressState,"Get the state of the progress bar for the given window’s taskbar icon.
",https://wiki.libsdl.org/SDL3/SDL_GetWindowProgressState
SDL_GetWindowProgressValue,"Get the value of the progress bar for the given window’s taskbar icon.
",https://wiki.libsdl.org/SDL3/SDL_GetWindowProgressValue
SDL_GetWindowProperties,"Get the properties associated with a window.
",https://wiki.libsdl.org/SDL3/SDL_GetWindowProperties
SDL_GetWindowRelativeMouseMode,"Query whether relative mouse mode is enabled for a window.
",https://wiki.libsdl.org/SDL3/SDL_GetWindowRelativeMouseMode
SDL_GetWindowSafeArea,"Get the safe area for this window.
",https://wiki.libsdl.org/SDL3/SDL_GetWindowSafeArea
SDL_GetWindowSize,"Get the size of a window's client area.
",https://wiki.libsdl.org/SDL3/SDL_GetWindowSize
SDL_GetWindowSizeInPixels,"Get the size of a window's client area, in pixels.
",https://wiki.libsdl.org/SDL3/SDL_GetWindowSizeInPixels
SDL_GetWindowSurface,"Get the SDL surface associated with the window.
",https://wiki.libsdl.org/SDL3/SDL_GetWindowSurface
SDL_GetWindowSurfaceVSync,"Get VSync for the window surface.
",https://wiki.libsdl.org/SDL3/SDL_GetWindowSurfaceVSync
SDL_GetWindowTitle,"Get the title of a window.
",https://wiki.libsdl.org/SDL3/SDL_GetWindowTitle
SDL_GetWindows,"Get a list of valid windows.
",https://wiki.libsdl.org/SDL3/SDL_GetWindows
SDL_GlobDirectory,"Enumerate a directory tree, filtered by pattern, and return a list.
",https://wiki.libsdl.org/SDL3/SDL_GlobDirectory
SDL_GlobFlags,"Flags for path matching.
",https://wiki.libsdl.org/SDL3/SDL_GlobFlags
SDL_GlobStorageDirectory,"Enumerate a directory tree, filtered by pattern, and return a list.
",https://wiki.libsdl.org/SDL3/SDL_GlobStorageDirectory
SDL_HAPTIC_AUTOCENTER,"Device can set autocenter.
",https://wiki.libsdl.org/SDL3/SDL_HAPTIC_AUTOCENTER
SDL_HAPTIC_CARTESIAN,"Uses cartesian coordinates for the direction.
",https://wiki.libsdl.org/SDL3/SDL_HAPTIC_CARTESIAN
SDL_HAPTIC_CONSTANT,"Constant effect supported.
",https://wiki.libsdl.org/SDL3/SDL_HAPTIC_CONSTANT
SDL_HAPTIC_CUSTOM,"Custom effect is supported.
",https://wiki.libsdl.org/SDL3/SDL_HAPTIC_CUSTOM
SDL_HAPTIC_DAMPER,"Damper effect supported - uses axes velocity.
",https://wiki.libsdl.org/SDL3/SDL_HAPTIC_DAMPER
SDL_HAPTIC_FRICTION,"Friction effect supported - uses axes movement.
",https://wiki.libsdl.org/SDL3/SDL_HAPTIC_FRICTION
SDL_HAPTIC_GAIN,"Device can set global gain.
",https://wiki.libsdl.org/SDL3/SDL_HAPTIC_GAIN
